date,year,month,quarter,week,aggregation_level,price_exaa_mean,price_mc_auction_mean,price_count_exaa,price_count_mc,data_completeness,month_name,carbonprices_exchange_rate_eur_usd,carbonprices_primary_market,carbonprices_secondary_market,climate_cdd_at,climate_hdd_at,climate_cdd_eu,climate_hdd_eu,prod_gross_electricity_production,prod_gross_electricity_consumption,prod_hydropower_production_total,prod_fossil_sk_production,prod_fossil_DvfB_production,prod_fossil_DvOe_production,prod_fossil_gas_production,prod_fossil_subtotal_production,prod_renewable_bio_production,prod_renewable_SoBio_production,prod_other_fuels_production,prod_fuel_production_total,prod_wind_total,prod_pv_total,prod_geothermal_total,prod_power_production_total,prod_electricity_imports,prod_electricity_exports,oegpi_month,oegpi_quarter,oegpi_season,oegpi_year,econ_prod_index_industry,econ_consumer_price_index,econ_exports_total_EUR,econ_turnover_index_commercial_sales,econ_count_overnight_stays,econ_turnover_industry,econ_count_employees_industry,econ_prod_index_construction,econ_total_production_construction,econ_turnover_index_construction,econ_turnover_construction,econ_count_employees_construction,econ_turnover_index_wholesale,econ_turnover_index_retail,econ_count_employees_retail,econ_turnover_index_car_retail,econ_imports_total_EUR,econ_imports_energy_EUR
2015-01-01,2015.0,1.0,1.0,1.0,monthly,30.0,,2784.0,0.0,93.5,January,1.162133333,7.0,,0.0,545.53,0.0,507.25,5260426.0,6315410.0,3324936.0,398691.0,158067.0,95729.0,922709.0,1575195.0,264896.0,107400.0,73739.0,2021230.0,542389.0,29965.0,5.0,5924249.0,3018348.0,1964910.0,,,,,,,9654250525.0,,13915741.0,,,,,,,,,,,,10152004634.0,796173801.0
2015-01-02,2015.0,1.0,1.0,1.0,daily,31.0,,96.0,0.0,100.0,January,1.162133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-03,2015.0,1.0,1.0,1.0,daily,19.0,,96.0,0.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-04,2015.0,1.0,1.0,1.0,daily,14.0,,96.0,0.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,2015.0,1.0,1.0,2.0,daily,38.0,,96.0,0.0,100.0,January,1.162133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,2015.0,1.0,1.0,2.0,weekly,29.0,,480.0,0.0,71.4,January,1.162133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,2015.0,1.0,1.0,2.0,daily,38.0,,96.0,0.0,100.0,January,1.162133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,2015.0,1.0,1.0,2.0,daily,39.0,,96.0,0.0,100.0,January,1.162133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,2015.0,1.0,1.0,2.0,daily,27.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,2015.0,1.0,1.0,2.0,daily,18.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-10,2015.0,1.0,1.0,2.0,daily,9.0,,96.0,0.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-11,2015.0,1.0,1.0,2.0,daily,-1.0,,96.0,0.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,2015.0,1.0,1.0,3.0,daily,18.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,2015.0,1.0,1.0,3.0,weekly,21.0,,672.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,2015.0,1.0,1.0,3.0,daily,28.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,2015.0,1.0,1.0,3.0,daily,30.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,2015.0,1.0,1.0,3.0,daily,25.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,2015.0,1.0,1.0,3.0,daily,35.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-17,2015.0,1.0,1.0,3.0,daily,32.0,,96.0,0.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-18,2015.0,1.0,1.0,3.0,daily,27.0,,96.0,0.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,2015.0,1.0,1.0,4.0,daily,42.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,2015.0,1.0,1.0,4.0,weekly,31.0,,672.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,2015.0,1.0,1.0,4.0,daily,45.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,2015.0,1.0,1.0,4.0,daily,,,0.0,0.0,0.0,January,1.162133333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,2015.0,1.0,1.0,4.0,daily,45.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,2015.0,1.0,1.0,4.0,daily,,,0.0,0.0,0.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-24,2015.0,1.0,1.0,4.0,daily,32.0,,96.0,0.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-25,2015.0,1.0,1.0,4.0,daily,28.0,,96.0,0.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,2015.0,1.0,1.0,5.0,daily,36.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,2015.0,1.0,1.0,5.0,weekly,37.0,,480.0,0.0,71.4,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,2015.0,1.0,1.0,5.0,daily,34.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,2015.0,1.0,1.0,5.0,daily,28.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,2015.0,1.0,1.0,5.0,daily,27.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,2015.0,1.0,1.0,5.0,daily,38.0,,96.0,0.0,100.0,January,1.162133333,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-31,2015.0,1.0,1.0,5.0,daily,30.0,,96.0,0.0,100.0,January,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-01,2015.0,2.0,1.0,5.0,daily,25.0,,96.0,0.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-01,2015.0,2.0,1.0,5.0,monthly,39.0,,2688.0,0.0,90.3,February,1.134965,7.0,,0.0,517.54,0.0,443.35,4261022.0,5709993.0,2385452.0,511811.0,150105.0,190905.0,741741.0,1594562.0,252609.0,100062.0,64822.0,2012056.0,450535.0,49962.0,1.0,4901214.0,2945960.0,1507681.0,,,,,,,10376084374.0,,17226577.0,,,,,,,,,,,,11170286759.0,838061691.0
2015-02-02,2015.0,2.0,1.0,6.0,daily,32.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,2015.0,2.0,1.0,6.0,weekly,31.0,,672.0,0.0,100.0,February,1.1566996664000002,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,2015.0,2.0,1.0,6.0,daily,47.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,2015.0,2.0,1.0,6.0,daily,48.0,,96.0,0.0,100.0,February,1.134965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,2015.0,2.0,1.0,6.0,daily,44.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,2015.0,2.0,1.0,6.0,daily,40.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-07,2015.0,2.0,1.0,6.0,daily,55.0,,96.0,0.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-08,2015.0,2.0,1.0,6.0,daily,38.0,,96.0,0.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,2015.0,2.0,1.0,7.0,daily,70.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,2015.0,2.0,1.0,7.0,weekly,49.0,,672.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,2015.0,2.0,1.0,7.0,daily,41.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,2015.0,2.0,1.0,7.0,daily,47.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,2015.0,2.0,1.0,7.0,daily,45.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,2015.0,2.0,1.0,7.0,daily,40.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-14,2015.0,2.0,1.0,7.0,daily,31.0,,96.0,0.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-15,2015.0,2.0,1.0,7.0,daily,26.0,,96.0,0.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,2015.0,2.0,1.0,8.0,daily,34.0,,96.0,0.0,100.0,February,1.134965,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,2015.0,2.0,1.0,8.0,weekly,38.0,,672.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,2015.0,2.0,1.0,8.0,daily,44.0,,96.0,0.0,100.0,February,1.134965,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,2015.0,2.0,1.0,8.0,daily,42.0,,96.0,0.0,100.0,February,1.134965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,2015.0,2.0,1.0,8.0,daily,37.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,2015.0,2.0,1.0,8.0,daily,33.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-21,2015.0,2.0,1.0,8.0,daily,28.0,,96.0,0.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-22,2015.0,2.0,1.0,8.0,daily,28.0,,96.0,0.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,2015.0,2.0,1.0,9.0,daily,28.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,2015.0,2.0,1.0,9.0,weekly,34.0,,672.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,2015.0,2.0,1.0,9.0,daily,33.0,,96.0,0.0,100.0,February,1.134965,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,2015.0,2.0,1.0,9.0,daily,43.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,2015.0,2.0,1.0,9.0,daily,39.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,2015.0,2.0,1.0,9.0,daily,40.0,,96.0,0.0,100.0,February,1.134965,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,2015.0,2.0,1.0,9.0,daily,30.0,,96.0,0.0,100.0,February,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-01,2015.0,3.0,1.0,9.0,daily,12.0,,96.0,0.0,100.0,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-01,2015.0,3.0,1.0,9.0,monthly,31.0,,2968.0,0.0,99.7,March,1.083768182,7.0,,0.0,428.3,0.0,373.41,4546890.0,5963429.0,2736842.0,456300.0,182562.0,60083.0,789340.0,1488285.0,270473.0,93882.0,61461.0,1914101.0,511797.0,75165.0,14.0,5241146.0,2916132.0,1513633.0,,,,,,,11885809169.0,,12492010.0,,,,,,,,,,,,11821394911.0,907247140.0
2015-03-02,2015.0,3.0,1.0,10.0,daily,29.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,2015.0,3.0,1.0,10.0,weekly,32.0,,672.0,0.0,100.0,March,1.1247256364,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,2015.0,3.0,1.0,10.0,daily,28.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,2015.0,3.0,1.0,10.0,daily,29.0,,96.0,0.0,100.0,March,1.083768182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,2015.0,3.0,1.0,10.0,daily,39.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,2015.0,3.0,1.0,10.0,daily,37.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-07,2015.0,3.0,1.0,10.0,daily,26.0,,96.0,0.0,100.0,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-08,2015.0,3.0,1.0,10.0,daily,21.0,,96.0,0.0,100.0,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,2015.0,3.0,1.0,11.0,daily,38.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,2015.0,3.0,1.0,11.0,weekly,31.0,,672.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,2015.0,3.0,1.0,11.0,daily,38.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,2015.0,3.0,1.0,11.0,daily,36.0,,96.0,0.0,100.0,March,1.083768182,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,2015.0,3.0,1.0,11.0,daily,38.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,2015.0,3.0,1.0,11.0,daily,37.0,,96.0,0.0,100.0,March,1.083768182,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-14,2015.0,3.0,1.0,11.0,daily,31.0,,96.0,0.0,100.0,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-15,2015.0,3.0,1.0,11.0,daily,20.0,,96.0,0.0,100.0,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,2015.0,3.0,1.0,12.0,daily,27.0,,96.0,0.0,100.0,March,1.083768182,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,2015.0,3.0,1.0,12.0,weekly,32.0,,672.0,0.0,100.0,March,1.083768182,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,2015.0,3.0,1.0,12.0,daily,35.0,,96.0,0.0,100.0,March,1.083768182,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,2015.0,3.0,1.0,12.0,daily,35.0,,96.0,0.0,100.0,March,1.083768182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,2015.0,3.0,1.0,12.0,daily,39.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,2015.0,3.0,1.0,12.0,daily,37.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-21,2015.0,3.0,1.0,12.0,daily,30.0,,96.0,0.0,100.0,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-22,2015.0,3.0,1.0,12.0,daily,26.0,,96.0,0.0,100.0,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,2015.0,3.0,1.0,13.0,daily,37.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,2015.0,3.0,1.0,13.0,weekly,34.0,,672.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,2015.0,3.0,1.0,13.0,daily,43.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,2015.0,3.0,1.0,13.0,daily,40.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,2015.0,3.0,1.0,13.0,daily,41.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,2015.0,3.0,1.0,13.0,daily,34.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-28,2015.0,3.0,1.0,13.0,daily,28.0,,96.0,0.0,100.0,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-29,2015.0,3.0,1.0,13.0,daily,11.0,,88.0,0.0,91.7,March,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,2015.0,3.0,1.0,14.0,daily,20.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,2015.0,3.0,1.0,14.0,weekly,31.0,,664.0,0.0,98.8,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,2015.0,3.0,1.0,14.0,daily,22.0,,96.0,0.0,100.0,March,1.083768182,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,2015.0,4.0,2.0,14.0,daily,16.0,,96.0,0.0,100.0,April,1.07793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,2015.0,4.0,2.0,14.0,monthly,30.0,,2880.0,0.0,96.8,April,1.07793,7.0,,0.0,295.81,0.0,256.99,4906461.0,5262904.0,3626725.0,280942.0,193504.0,43603.0,452053.0,970103.0,262020.0,86533.0,66022.0,1384678.0,526504.0,105638.0,6.0,5645198.0,2033184.0,1691112.0,,,,,,,11052092587.0,,7102335.0,,,,,,,,,,,,10986358021.0,889383846.0
2015-04-02,2015.0,4.0,2.0,14.0,daily,30.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,2015.0,4.0,2.0,14.0,daily,29.0,,96.0,0.0,100.0,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-04,2015.0,4.0,2.0,14.0,daily,33.0,,96.0,0.0,100.0,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-05,2015.0,4.0,2.0,14.0,daily,24.0,,96.0,0.0,100.0,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,2015.0,4.0,2.0,15.0,daily,23.0,,96.0,0.0,100.0,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,2015.0,4.0,2.0,15.0,weekly,25.0,,672.0,0.0,100.0,April,1.0798760606666666,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,2015.0,4.0,2.0,15.0,daily,33.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,2015.0,4.0,2.0,15.0,daily,40.0,,96.0,0.0,100.0,April,1.07793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,2015.0,4.0,2.0,15.0,daily,41.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-10,2015.0,4.0,2.0,15.0,daily,38.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-11,2015.0,4.0,2.0,15.0,daily,24.0,,96.0,0.0,100.0,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-12,2015.0,4.0,2.0,15.0,daily,21.0,,96.0,0.0,100.0,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,2015.0,4.0,2.0,16.0,daily,30.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-13,2015.0,4.0,2.0,16.0,weekly,33.0,,672.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-14,2015.0,4.0,2.0,16.0,daily,33.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-15,2015.0,4.0,2.0,16.0,daily,28.0,,96.0,0.0,100.0,April,1.07793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-16,2015.0,4.0,2.0,16.0,daily,35.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,2015.0,4.0,2.0,16.0,daily,37.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-18,2015.0,4.0,2.0,16.0,daily,26.0,,96.0,0.0,100.0,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-19,2015.0,4.0,2.0,16.0,daily,18.0,,96.0,0.0,100.0,April,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,2015.0,4.0,2.0,17.0,daily,31.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-20,2015.0,4.0,2.0,17.0,weekly,30.0,,672.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-21,2015.0,4.0,2.0,17.0,daily,30.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-22,2015.0,4.0,2.0,17.0,daily,35.0,,96.0,0.0,100.0,April,1.07793,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
